fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP_value,GDP_value
2017,2,5,18,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,4351757.28,318325.76,19148.194,19304.506
2019,1,3,10,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,7620242.74,226138.22,21706.532,21013.085
2019,1,3,13,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,6927493.4,205580.2,21706.532,21013.085
2019,1,3,12,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,8659366.75,256975.25,21706.532,21013.085
2019,1,3,11,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,11430364.11,339207.33,21706.532,21013.085
2019,4,10,42,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1072915.5,115292.88,21531.839,21706.532
2019,4,10,40,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,944165.64,101457.74,21531.839,21706.532
2019,4,10,41,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1201665.36,129128.03,21531.839,21706.532
2019,4,10,43,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1072915.5,115292.88,21531.839,21706.532
2018,1,1,2,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1105301.28,134632.59,20819.269,20155.486
2018,1,1,4,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,855717.12,104231.69,20819.269,20155.486
2018,1,1,1,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,713097.6,86859.74,20819.269,20155.486
2018,1,1,3,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,891372.0,108574.67,20819.269,20155.486
2018,4,10,41,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,701353.25,104332.84,20687.278,20819.269
2018,4,10,40,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,645244.99,95986.22,20687.278,20819.269
2018,4,10,43,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,729407.38,108506.16,20687.278,20819.269
2018,4,10,42,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,701353.25,104332.84,20687.278,20819.269
2017,3,7,29,Channel - Appliances,Americas,217,Ultra-Fast,5337102.0,359105.08,19304.506,19561.896
2017,3,7,27,Channel - Appliances,Americas,217,Ultra-Fast,6004239.75,403993.21,19304.506,19561.896
2017,3,7,30,Channel - Appliances,Americas,217,Ultra-Fast,5559481.25,374067.79,19304.506,19561.896
2017,3,7,28,Channel - Appliances,Americas,217,Ultra-Fast,5337102.0,359105.08,19304.506,19561.896
2017,4,12,51,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,860596.75,114280.61,19561.896,19894.75
2017,4,12,52,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,860596.75,114280.61,19561.896,19894.75
2017,4,12,50,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,895020.62,118851.84,19561.896,19894.75
2017,4,12,49,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,826172.88,109709.39,19561.896,19894.75
2022,3,7,27,Channel - Appliances,Americas,217,Ultra-Fast,6702402.25,617106.81,25248.476,25723.941
2022,3,7,30,Channel - Appliances,Americas,217,Ultra-Fast,7238594.43,666475.36,25248.476,25723.941
2022,3,7,29,Channel - Appliances,Americas,217,Ultra-Fast,6434306.16,592422.54,25248.476,25723.941
2022,3,7,28,Channel - Appliances,Americas,217,Ultra-Fast,6434306.16,592422.54,25248.476,25723.941
2022,4,12,50,Channel - Appliances,Americas,217,Ultra-Fast,8109488.42,641123.86,25723.941,26144.956
2022,4,12,53,Channel - Appliances,Americas,217,Ultra-Fast,10670379.5,843584.03,25723.941,26144.956
2022,4,12,52,Channel - Appliances,Americas,217,Ultra-Fast,8536303.6,674867.23,25723.941,26144.956
2022,4,12,51,Channel - Appliances,Americas,217,Ultra-Fast,7255858.06,573637.14,25723.941,26144.956
2022,4,12,49,Channel - Appliances,Americas,217,Ultra-Fast,8536303.6,674867.23,25723.941,26144.956
2016,2,5,22,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,808717.98,98480.81,18425.306,18611.617
2016,2,5,21,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,808717.98,98480.81,18425.306,18611.617
2016,2,5,20,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,616166.08,75033.0,18425.306,18611.617
2016,2,5,19,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,847228.36,103170.37,18425.306,18611.617
2016,2,5,18,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,731697.22,89101.68,18425.306,18611.617
2016,2,5,22,Channel - Appliances,Americas,607,DW-All Other Dual Wall,700938.63,280313.93,18425.306,18611.617
2016,2,5,21,Channel - Appliances,Americas,607,DW-All Other Dual Wall,700938.63,280313.93,18425.306,18611.617
2016,2,5,20,Channel - Appliances,Americas,607,DW-All Other Dual Wall,534048.48,213572.52,18425.306,18611.617
2016,2,5,19,Channel - Appliances,Americas,607,DW-All Other Dual Wall,734316.66,293662.21,18425.306,18611.617
2016,2,5,18,Channel - Appliances,Americas,607,DW-All Other Dual Wall,634182.57,253617.37,18425.306,18611.617
2016,4,12,49,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1054497.08,88007.73,18775.459,18968.041
2016,4,12,51,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1116526.32,93184.66,18775.459,18968.041
2016,4,12,50,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1054497.08,88007.73,18775.459,18968.041
2016,4,12,53,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1736818.72,144953.91,18775.459,18968.041
2016,4,12,52,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1240584.8,103538.51,18775.459,18968.041
2016,2,6,26,Channel - Appliances,Americas,715,Polyolefins ETC,1811837.78,282593.25,18425.306,18611.617
2016,2,6,23,Channel - Appliances,Americas,715,Polyolefins ETC,1344266.74,209665.96,18425.306,18611.617
2016,2,6,24,Channel - Appliances,Americas,715,Polyolefins ETC,1227373.98,191434.14,18425.306,18611.617
2016,2,6,25,Channel - Appliances,Americas,715,Polyolefins ETC,1461159.5,227897.78,18425.306,18611.617
2016,4,11,46,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1679224.4,190667.24,18775.459,18968.041
2016,4,11,44,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1511301.96,171600.52,18775.459,18968.041
2016,4,11,48,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1763185.62,200200.6,18775.459,18968.041
2016,4,11,47,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1931108.06,219267.33,18775.459,18968.041
2016,4,11,45,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1595263.18,181133.88,18775.459,18968.041
2016,3,7,30,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,822771.3,107043.09,18611.617,18775.459
2016,3,7,29,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,886061.4,115277.17,18611.617,18775.459
2016,3,7,27,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,664546.05,86457.88,18611.617,18775.459
2016,3,7,28,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,759481.2,98809.0,18611.617,18775.459
2016,3,7,30,Channel - Appliances,Americas,715,Polyolefins ETC,1401001.16,236103.78,18611.617,18775.459
2016,3,7,29,Channel - Appliances,Americas,715,Polyolefins ETC,1508770.48,254265.61,18611.617,18775.459
2016,3,7,27,Channel - Appliances,Americas,715,Polyolefins ETC,1131577.86,190699.21,18611.617,18775.459
2016,3,7,28,Channel - Appliances,Americas,715,Polyolefins ETC,1293231.84,217941.95,18611.617,18775.459
2016,3,8,35,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,877328.55,99985.44,18611.617,18775.459
2016,3,8,34,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,835551.0,95224.23,18611.617,18775.459
2016,3,8,31,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,793773.45,90463.02,18611.617,18775.459
2016,3,8,32,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,793773.45,90463.02,18611.617,18775.459
2016,3,8,33,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,877328.55,99985.44,18611.617,18775.459
2015,3,8,31,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1352919.06,157125.03,18193.707,18306.96
2015,3,8,33,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1578405.57,183312.54,18193.707,18306.96
2015,3,8,32,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1578405.57,183312.54,18193.707,18306.96
2015,3,8,35,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1503243.4,174583.37,18193.707,18306.96
2015,3,8,34,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1503243.4,174583.37,18193.707,18306.96
2015,4,11,47,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1449426.2,113792.84,18306.96,18332.079
2015,4,11,44,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1376954.89,108103.2,18306.96,18332.079
2015,4,11,46,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1449426.2,113792.84,18306.96,18332.079
2015,4,11,45,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1449426.2,113792.84,18306.96,18332.079
2015,4,11,48,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1521897.51,119482.49,18306.96,18332.079
2018,1,2,6,Channel - Appliances,Americas,607,DW-All Other Dual Wall,637541.08,251646.8,20819.269,20155.486
2018,1,2,8,Channel - Appliances,Americas,607,DW-All Other Dual Wall,492645.38,194454.34,20819.269,20155.486
2018,1,2,5,Channel - Appliances,Americas,607,DW-All Other Dual Wall,550603.66,217331.33,20819.269,20155.486
2018,1,2,7,Channel - Appliances,Americas,607,DW-All Other Dual Wall,579582.8,228769.82,20819.269,20155.486
2018,1,2,9,Channel - Appliances,Americas,607,DW-All Other Dual Wall,637541.08,251646.8,20819.269,20155.486
2021,4,11,48,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3841196.04,181825.48,23550.42,24349.121
2021,4,11,46,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3317396.58,157031.09,23550.42,24349.121
2021,4,11,45,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3317396.58,157031.09,23550.42,24349.121
2021,4,11,44,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3317396.58,157031.09,23550.42,24349.121
2021,4,11,47,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3841196.04,181825.48,23550.42,24349.121
2018,3,8,33,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10382724.6,314238.0,20470.197,20687.278
2018,3,8,31,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9344452.14,282814.2,20470.197,20687.278
2018,3,8,35,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10382724.6,314238.0,20470.197,20687.278
2018,3,8,32,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,11420997.06,345661.79,20470.197,20687.278
2018,3,8,34,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10382724.6,314238.0,20470.197,20687.278
2018,3,9,37,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1622397.0,208052.72,20470.197,20687.278
2018,3,9,39,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1752188.76,224696.93,20470.197,20687.278
2018,3,9,38,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1557501.12,199730.61,20470.197,20687.278
2018,3,9,36,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1557501.12,199730.61,20470.197,20687.278
2016,2,4,14,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,1744738.95,65268.86,18425.306,18611.617
2016,2,4,15,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3605793.83,134888.97,18425.306,18611.617
2016,2,4,16,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3373161.97,126186.45,18425.306,18611.617
2016,2,4,17,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2907898.25,108781.43,18425.306,18611.617
2016,4,10,41,Channel - Appliances,Americas,607,DW-All Other Dual Wall,521524.56,201771.56,18775.459,18968.041
2016,4,10,42,Channel - Appliances,Americas,607,DW-All Other Dual Wall,586715.13,226993.0,18775.459,18968.041
2016,4,10,40,Channel - Appliances,Americas,607,DW-All Other Dual Wall,456333.99,176550.11,18775.459,18968.041
2016,4,10,43,Channel - Appliances,Americas,607,DW-All Other Dual Wall,608445.32,235400.15,18775.459,18968.041
2016,2,6,26,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10666648.02,323846.02,18425.306,18611.617
2016,2,6,23,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,7913964.66,240272.85,18425.306,18611.617
2016,2,6,24,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,7225793.82,219379.56,18425.306,18611.617
2016,2,6,25,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,8602135.5,261166.15,18425.306,18611.617
2016,2,5,20,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3056469.76,105822.83,18425.306,18611.617
2016,2,5,22,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4011616.56,138892.46,18425.306,18611.617
2016,2,5,21,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4011616.56,138892.46,18425.306,18611.617
2016,2,5,18,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3629557.84,125664.61,18425.306,18611.617
2016,2,5,19,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4202645.92,145506.39,18425.306,18611.617
2016,4,10,43,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,941075.52,105477.26,18775.459,18968.041
2016,4,10,40,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,705806.64,79107.94,18775.459,18968.041
2016,4,10,41,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,806636.16,90409.08,18775.459,18968.041
2016,4,10,42,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,907465.68,101710.21,18775.459,18968.041
2018,1,2,6,Channel - Appliances,Americas,715,Polyolefins ETC,1545523.1,230972.41,20819.269,20155.486
2018,1,2,7,Channel - Appliances,Americas,715,Polyolefins ETC,1405021.0,209974.92,20819.269,20155.486
2018,1,2,5,Channel - Appliances,Americas,715,Polyolefins ETC,1334769.95,199476.17,20819.269,20155.486
2018,1,2,8,Channel - Appliances,Americas,715,Polyolefins ETC,1194267.85,178478.68,20819.269,20155.486
2018,1,2,9,Channel - Appliances,Americas,715,Polyolefins ETC,1545523.1,230972.41,20819.269,20155.486
2021,2,4,17,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3369465.12,114276.68,22313.85,23046.934
2021,2,4,16,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3369465.12,114276.68,22313.85,23046.934
2021,2,4,15,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3128789.04,106114.06,22313.85,23046.934
2021,2,4,14,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2166084.72,73463.58,22313.85,23046.934
2015,2,6,23,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,5239337.8,383962.84,17991.348,18193.707
2015,2,6,24,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,4715404.02,345566.56,17991.348,18193.707
2015,2,6,25,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6549172.25,479953.55,17991.348,18193.707
2015,2,6,26,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,9692774.93,710331.26,17991.348,18193.707
2015,1,1,1,Channel - Appliances,Americas,607,DW-All Other Dual Wall,330565.8,170060.55,18332.079,17991.348
2015,1,1,3,Channel - Appliances,Americas,607,DW-All Other Dual Wall,539344.2,277467.22,18332.079,17991.348
2015,1,1,2,Channel - Appliances,Americas,607,DW-All Other Dual Wall,434955.0,223763.89,18332.079,17991.348
2015,1,1,4,Channel - Appliances,Americas,607,DW-All Other Dual Wall,452353.2,232714.44,18332.079,17991.348
2015,1,1,1,Channel - Appliances,Americas,103,MTA & SL 156,850731.08,87057.74,18332.079,17991.348
2015,1,1,3,Channel - Appliances,Americas,103,MTA & SL 156,1388034.92,142041.57,18332.079,17991.348
2015,1,1,2,Channel - Appliances,Americas,103,MTA & SL 156,1119383.0,114549.66,18332.079,17991.348
2015,1,1,4,Channel - Appliances,Americas,103,MTA & SL 156,1164158.32,119131.64,18332.079,17991.348
2021,4,10,41,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1052992.8,119886.28,23550.42,24349.121
2021,4,10,43,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1009118.1,114891.02,23550.42,24349.121
2021,4,10,42,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1140742.2,129876.81,23550.42,24349.121
2021,4,10,40,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1228491.6,139867.33,23550.42,24349.121
2022,3,7,28,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1543731.456,239858.94,25248.476,25723.941
2022,3,7,29,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1543731.456,239858.94,25248.476,25723.941
2022,3,7,27,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1608053.6,249853.06,25248.476,25723.941
2022,3,7,30,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1736697.888,269841.31,25248.476,25723.941
2022,4,12,50,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3865822.46,150870.37,25723.941,26144.956
2022,4,12,51,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3458893.78,134989.28,25723.941,26144.956
2022,4,12,53,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,5086608.5,198513.65,25723.941,26144.956
2022,4,12,52,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4069286.8,158810.92,25723.941,26144.956
2022,4,12,49,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4069286.8,158810.92,25723.941,26144.956
2018,4,12,49,Channel - Appliances,Americas,607,DW-All Other Dual Wall,742635.27,280356.85,20687.278,20819.269
2018,4,12,51,Channel - Appliances,Americas,607,DW-All Other Dual Wall,839500.74,316925.13,20687.278,20819.269
2018,4,12,52,Channel - Appliances,Americas,607,DW-All Other Dual Wall,904077.72,341303.99,20687.278,20819.269
2018,4,12,50,Channel - Appliances,Americas,607,DW-All Other Dual Wall,742635.27,280356.85,20687.278,20819.269
2018,4,12,49,Channel - Appliances,Americas,103,MTA & SL 156,1373166.01,121601.46,20687.278,20819.269
2018,4,12,51,Channel - Appliances,Americas,103,MTA & SL 156,1552274.62,137462.52,20687.278,20819.269
2018,4,12,52,Channel - Appliances,Americas,103,MTA & SL 156,1671680.36,148036.56,20687.278,20819.269
2018,4,12,50,Channel - Appliances,Americas,103,MTA & SL 156,1373166.01,121601.46,20687.278,20819.269
2020,1,2,6,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2902407.48,100438.09,21704.706,21538.032
2020,1,2,8,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2902407.48,100438.09,21704.706,21538.032
2020,1,2,9,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2487777.84,86089.79,21704.706,21538.032
2020,1,2,5,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2764197.6,95655.33,21704.706,21538.032
2020,1,2,7,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2902407.48,100438.09,21704.706,21538.032
2020,1,3,12,Channel - Appliances,Americas,607,DW-All Other Dual Wall,607788.09,213532.32,21704.706,21538.032
2020,1,3,11,Channel - Appliances,Americas,607,DW-All Other Dual Wall,544913.46,191442.77,21704.706,21538.032
2020,1,3,10,Channel - Appliances,Americas,607,DW-All Other Dual Wall,586829.88,206169.14,21704.706,21538.032
2020,1,3,13,Channel - Appliances,Americas,607,DW-All Other Dual Wall,356289.57,125174.12,21704.706,21538.032
2022,1,3,13,Channel - Appliances,Americas,715,Polyolefins ETC,732075.32,204635.96,26144.956,24740.48
2022,1,3,10,Channel - Appliances,Americas,715,Polyolefins ETC,1040317.56,290798.47,26144.956,24740.48
